	317.9	319.6	321.4	323.2	325.0	326.8	328.6	330.4	332.1	333.9	335.7	337.5	339.3	341.1	342.9	344.6	346.4	348.2	350.0	351.8	353.6	355.4	357.1	358.9	360.7	362.5	364.3	366.1	367.9	369.6	371.4	373.2	375.0	376.8	378.6	380.4	382.1	383.9	385.7	387.5	389.3	391.1	392.9	394.6	396.4	398.2	400.0	401.8	403.6	405.4	407.1	408.9	410.7	412.5	414.3	416.1	417.9	419.6	421.4	423.2	425.0	426.8	428.6	430.4	432.1	433.9	435.7	437.5	439.3	441.1	442.9	444.6	446.4	448.2	450.0	451.8	453.6	455.4	457.1	458.9	460.7	462.5	464.3	466.1	467.9	469.6	471.4	473.2	475.0	476.8	478.6	480.4	482.1	483.9	485.7	487.5	489.3	491.1	492.9	494.6	496.4	498.2	500.0	501.8	503.6
696.4	0.045871559633027525	0.04954128440366973	0.05504587155963303	0.062385321100917435	0.06788990825688074	0.07155963302752294	0.07339449541284404	0.07706422018348624	0.08256880733944955	0.08990825688073395	0.09541284403669725	0.10091743119266056	0.10642201834862386	0.11376146788990826	0.11926605504587157	0.12110091743119267	0.12660550458715597	0.12844036697247707	0.13211009174311927	0.13577981651376148	0.13761467889908258	0.13944954128440368	0.14128440366972478	0.14495412844036698	0.14678899082568808	0.14862385321100918	0.15045871559633028	0.15412844036697249	0.1559633027522936	0.1559633027522936	0.1559633027522936	0.1559633027522936	0.1559633027522936	0.15412844036697249	0.15412844036697249	0.15412844036697249	0.15412844036697249	0.15412844036697249	0.15229357798165138	0.15229357798165138	0.15045871559633028	0.15045871559633028	0.15045871559633028	0.15229357798165138	0.15412844036697249	0.15412844036697249	0.1559633027522936	0.1577981651376147	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.1614678899082569	0.1614678899082569	0.1614678899082569	0.1614678899082569	0.1614678899082569	0.1614678899082569	0.16330275229357802	0.16330275229357802	0.1614678899082569	0.15963302752293576	0.1577981651376147	0.1559633027522936	0.1559633027522936	0.1559633027522936	0.1577981651376147	0.1577981651376147	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.15963302752293576	0.1614678899082569	0.16330275229357802	0.16697247706422022	0.17064220183486242	0.1743119266055046	0.1834862385321101	0.1908256880733945	0.1926605504587156	0.1944954128440367	0.1963302752293578	0.1981651376146789	0.2	0.1926605504587156	0.181651376146789	0.17064220183486242	0.1614678899082569	0.14495412844036698	0.13027522935779817	0.12293577981651377	0.11743119266055047	0.11192660550458716	0.10458715596330276	0.09724770642201835	0.08990825688073395	0.08440366972477065	0.07706422018348624	0.06605504587155964	0.060550458715596334	0.060550458715596334
694.6	0.05024027959807776	0.05425950196592398	0.06028833551769332	0.06832678025338576	0.0743556138051551	0.07837483617300131	0.08038444735692442	0.08440366972477065	0.09043250327653998	0.09847094801223241	0.10449978156400173	0.11052861511577107	0.11655744866754042	0.12459589340323286	0.13062472695500219	0.1326343381389253	0.13866317169069461	0.14067278287461774	0.14469200524246398	0.1487112276103102	0.15072083879423329	0.1527304499781564	0.1547400611620795	0.15875928352992572	0.16076889471384884	0.16277850589777196	0.16478811708169508	0.1688073394495413	0.1708169506334644	0.1708169506334644	0.1708169506334644	0.1708169506334644	0.1708169506334644	0.1688073394495413	0.1688073394495413	0.1688073394495413	0.1688073394495413	0.1688073394495413	0.16679772826561817	0.16679772826561817	0.16478811708169508	0.16478811708169508	0.16478811708169508	0.16679772826561817	0.1688073394495413	0.1688073394495413	0.1708169506334644	0.1728265618173875	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.17684578418523372	0.17684578418523372	0.17684578418523372	0.17684578418523372	0.17684578418523372	0.17684578418523372	0.17885539536915687	0.17885539536915687	0.17684578418523372	0.1748361730013106	0.1728265618173875	0.1708169506334644	0.1708169506334644	0.1708169506334644	0.1728265618173875	0.1728265618173875	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.1748361730013106	0.17684578418523372	0.17885539536915687	0.1828746177370031	0.1868938401048493	0.1909130624726955	0.20096111839231104	0.20899956312800347	0.21100917431192662	0.2130187854958497	0.21502839667977283	0.21703800786369593	0.21904761904761905	0.21100917431192662	0.19895150720838795	0.1868938401048493	0.17684578418523372	0.15875928352992572	0.14268239405854083	0.1346439493228484	0.1286151157710791	0.12258628221930974	0.1145478374836173	0.10650939274792486	0.09847094801223241	0.09244211446046308	0.08440366972477065	0.07234600262123199	0.06631716906946265	0.06631716906946265
692.8	0.054608999563128	0.05897771952817824	0.06553079947575362	0.0742682394058541	0.08082131935342945	0.0851900393184797	0.08737439930100481	0.09174311926605505	0.09829619921363042	0.10703363914373089	0.11358671909130624	0.12013979903888161	0.12669287898645698	0.13543031891655746	0.1419833988641328	0.14416775884665795	0.15072083879423329	0.15290519877675843	0.15727391874180865	0.1616426387068589	0.16382699868938402	0.16601135867190914	0.16819571865443425	0.1725644386194845	0.17474879860200962	0.17693315858453473	0.17911751856705987	0.1834862385321101	0.18567059851463522	0.18567059851463522	0.18567059851463522	0.18567059851463522	0.18567059851463522	0.1834862385321101	0.1834862385321101	0.1834862385321101	0.1834862385321101	0.1834862385321101	0.181301878549585	0.181301878549585	0.17911751856705987	0.17911751856705987	0.17911751856705987	0.181301878549585	0.1834862385321101	0.1834862385321101	0.18567059851463522	0.18785495849716036	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19222367846221058	0.19222367846221058	0.19222367846221058	0.19222367846221058	0.19222367846221058	0.19222367846221058	0.19440803844473573	0.19440803844473573	0.19222367846221058	0.19003931847968544	0.18785495849716036	0.18567059851463522	0.18567059851463522	0.18567059851463522	0.18785495849716036	0.18785495849716036	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19003931847968544	0.19222367846221058	0.19440803844473573	0.19877675840978598	0.2031454783748362	0.20751419833988644	0.218435998252512	0.22717343818261249	0.22935779816513763	0.23154215814766274	0.23372651813018788	0.23591087811271297	0.2380952380952381	0.22935779816513763	0.21625163826998692	0.2031454783748362	0.19222367846221058	0.1725644386194845	0.15508955875928354	0.14635211882918306	0.13979903888160772	0.13324595893403232	0.12450851900393185	0.11577107907383137	0.10703363914373089	0.10048055919615552	0.09174311926605505	0.07863695937090433	0.07208387942332897	0.07208387942332897
691.0	0.05897771952817825	0.0636959370904325	0.0707732634338139	0.08020969855832243	0.08728702490170381	0.09200524246395808	0.0943643512450852	0.09908256880733947	0.10615989515072086	0.11559633027522936	0.12267365661861075	0.12975098296199214	0.13682830930537354	0.14626474442988208	0.15334207077326345	0.15570117955439058	0.16277850589777196	0.16513761467889912	0.16985583224115336	0.17457404980340763	0.17693315858453476	0.1792922673656619	0.181651376146789	0.18636959370904327	0.1887287024901704	0.19108781127129754	0.19344692005242467	0.19816513761467894	0.20052424639580604	0.20052424639580604	0.20052424639580604	0.20052424639580604	0.20052424639580604	0.19816513761467894	0.19816513761467894	0.19816513761467894	0.19816513761467894	0.19816513761467894	0.19580602883355178	0.19580602883355178	0.19344692005242467	0.19344692005242467	0.19344692005242467	0.19580602883355178	0.19816513761467894	0.19816513761467894	0.20052424639580604	0.2028833551769332	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20760157273918745	0.20760157273918745	0.20760157273918745	0.20760157273918745	0.20760157273918745	0.20760157273918745	0.2099606815203146	0.2099606815203146	0.20760157273918745	0.20524246395806028	0.2028833551769332	0.20052424639580604	0.20052424639580604	0.20052424639580604	0.2028833551769332	0.2028833551769332	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20524246395806028	0.20760157273918745	0.2099606815203146	0.21467889908256885	0.21939711664482311	0.22411533420707735	0.235910878112713	0.2453473132372215	0.24770642201834867	0.25006553079947574	0.2524246395806029	0.25478374836173	0.2571428571428572	0.24770642201834867	0.23355176933158586	0.21939711664482311	0.20760157273918745	0.18636959370904327	0.16749672346002623	0.15806028833551772	0.15098296199213632	0.14390563564875491	0.1344692005242464	0.12503276539973787	0.11559633027522936	0.10851900393184798	0.09908256880733947	0.08492791612057668	0.07785058977719529	0.07785058977719529
689.2	0.06553079947575359	0.07077326343381389	0.07863695937090433	0.0891218872870249	0.09698558322411534	0.10222804718217562	0.10484927916120576	0.11009174311926606	0.11795543905635648	0.12844036697247704	0.13630406290956748	0.14416775884665792	0.15203145478374835	0.16251638269986893	0.17038007863695936	0.17300131061598953	0.18086500655307994	0.1834862385321101	0.18872870249017037	0.19397116644823068	0.19659239842726078	0.19921363040629095	0.20183486238532108	0.20707732634338138	0.20969855832241152	0.21231979030144166	0.21494102228047182	0.22018348623853212	0.22280471821756223	0.22280471821756223	0.22280471821756223	0.22280471821756223	0.22280471821756223	0.22018348623853212	0.22018348623853212	0.22018348623853212	0.22018348623853212	0.22018348623853212	0.21756225425950196	0.21756225425950196	0.21494102228047182	0.21494102228047182	0.21494102228047182	0.21756225425950196	0.22018348623853212	0.22018348623853212	0.22280471821756223	0.2254259501965924	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2306684141546527	0.2306684141546527	0.2306684141546527	0.2306684141546527	0.2306684141546527	0.2306684141546527	0.23328964613368286	0.23328964613368286	0.2306684141546527	0.2280471821756225	0.2254259501965924	0.22280471821756223	0.22280471821756223	0.22280471821756223	0.2254259501965924	0.2254259501965924	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2280471821756225	0.2306684141546527	0.23328964613368286	0.23853211009174313	0.24377457404980343	0.24901703800786368	0.26212319790301436	0.27260812581913496	0.2752293577981651	0.27785058977719523	0.2804718217562254	0.28309305373525556	0.2857142857142857	0.2752293577981651	0.2595019659239843	0.24377457404980343	0.2306684141546527	0.20707732634338138	0.1861074705111402	0.17562254259501964	0.16775884665792923	0.1598951507208388	0.1494102228047182	0.13892529488859762	0.12844036697247704	0.12057667103538662	0.11009174311926606	0.09436435124508519	0.08650065530799476	0.08650065530799476
687.3	0.07426823940585409	0.08020969855832241	0.08912188728702491	0.10100480559196157	0.10991699432066405	0.11585845347313238	0.11882918304936654	0.12477064220183487	0.13368283093053737	0.145565749235474	0.1544779379641765	0.16339012669287897	0.1723023154215815	0.18418523372651815	0.19309742245522063	0.1960681520314548	0.20498034076015728	0.20795107033639146	0.21389252948885978	0.2198339886413281	0.22280471821756226	0.22577544779379644	0.22874617737003058	0.2346876365224989	0.2376583660987331	0.24062909567496724	0.2435998252512014	0.24954128440366974	0.2525120139799039	0.2525120139799039	0.2525120139799039	0.2525120139799039	0.2525120139799039	0.24954128440366974	0.24954128440366974	0.24954128440366974	0.24954128440366974	0.24954128440366974	0.24657055482743556	0.24657055482743556	0.2435998252512014	0.2435998252512014	0.2435998252512014	0.24657055482743556	0.24954128440366974	0.24954128440366974	0.2525120139799039	0.2554827435561381	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2614242027086064	0.2614242027086064	0.2614242027086064	0.2614242027086064	0.2614242027086064	0.2614242027086064	0.26439493228484057	0.26439493228484057	0.2614242027086064	0.2584534731323722	0.2554827435561381	0.2525120139799039	0.2525120139799039	0.2525120139799039	0.2554827435561381	0.2554827435561381	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2584534731323722	0.2614242027086064	0.26439493228484057	0.2703363914373089	0.2762778505897772	0.2822193097422455	0.29707295762341634	0.308955875928353	0.3119266055045872	0.3148973350808213	0.31786806465705547	0.32083879423328965	0.3238095238095238	0.3119266055045872	0.29410222804718217	0.2762778505897772	0.2614242027086064	0.2346876365224989	0.2109217999126256	0.19903888160768896	0.19012669287898648	0.18121450415028398	0.1693315858453473	0.15744866754041065	0.145565749235474	0.13665356050677152	0.12477064220183487	0.10694626474442989	0.0980340760157274	0.0980340760157274
685.5	0.08737439930100481	0.09436435124508519	0.10484927916120579	0.11882918304936656	0.12931411096548714	0.1363040629095675	0.13979903888160772	0.14678899082568808	0.15727391874180868	0.1712538226299694	0.18173875054609	0.19222367846221058	0.20270860637833119	0.21668851026649194	0.2271734381826125	0.23066841415465272	0.24115334207077327	0.24464831804281348	0.25163826998689387	0.2586282219309743	0.2621231979030144	0.26561817387505465	0.26911314984709483	0.2761031017911752	0.27959807776321544	0.2830930537352556	0.2865880297072958	0.29357798165137616	0.29707295762341634	0.29707295762341634	0.29707295762341634	0.29707295762341634	0.29707295762341634	0.29357798165137616	0.29357798165137616	0.29357798165137616	0.29357798165137616	0.29357798165137616	0.290083005679336	0.290083005679336	0.2865880297072958	0.2865880297072958	0.2865880297072958	0.290083005679336	0.29357798165137616	0.29357798165137616	0.29707295762341634	0.3005679335954566	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.30755788553953695	0.30755788553953695	0.30755788553953695	0.30755788553953695	0.30755788553953695	0.30755788553953695	0.3110528615115772	0.3110528615115772	0.30755788553953695	0.3040629095674967	0.3005679335954566	0.29707295762341634	0.29707295762341634	0.29707295762341634	0.3005679335954566	0.3005679335954566	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.3040629095674967	0.30755788553953695	0.3110528615115772	0.31804281345565755	0.32503276539973797	0.3320227173438183	0.34949759720401924	0.36347750109218	0.3669724770642202	0.3704674530362604	0.3739624290083006	0.37745740498034075	0.380952380952381	0.3669724770642202	0.34600262123197906	0.32503276539973797	0.30755788553953695	0.2761031017911752	0.24814329401485366	0.2341633901266929	0.22367846221057233	0.21319353429445173	0.19921363040629098	0.1852337265181302	0.1712538226299694	0.16076889471384884	0.14678899082568808	0.12581913499344693	0.11533420707732636	0.11533420707732636
683.7	0.09611183923110529	0.10380078636959372	0.11533420707732636	0.13071210135430322	0.14224552206203586	0.14993446920052428	0.1537789427697685	0.16146788990825692	0.17300131061598956	0.1883792048929664	0.199912625600699	0.21144604630843164	0.2229794670161643	0.23835736129314117	0.24989078200087378	0.253735255570118	0.2652686762778506	0.26911314984709483	0.2768020969855833	0.2844910441240717	0.2883355176933159	0.2921799912625601	0.29602446483180433	0.3037134119702927	0.307557885539537	0.31140235910878117	0.3152468326780254	0.32293577981651383	0.326780253385758	0.326780253385758	0.326780253385758	0.326780253385758	0.326780253385758	0.32293577981651383	0.32293577981651383	0.32293577981651383	0.32293577981651383	0.32293577981651383	0.3190913062472696	0.3190913062472696	0.3152468326780254	0.3152468326780254	0.3152468326780254	0.3190913062472696	0.32293577981651383	0.32293577981651383	0.326780253385758	0.3306247269550023	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.33831367409349067	0.33831367409349067	0.33831367409349067	0.33831367409349067	0.33831367409349067	0.33831367409349067	0.3421581476627349	0.3421581476627349	0.33831367409349067	0.3344692005242464	0.3306247269550023	0.326780253385758	0.326780253385758	0.326780253385758	0.3306247269550023	0.3306247269550023	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.3344692005242464	0.33831367409349067	0.3421581476627349	0.34984709480122334	0.3575360419397118	0.36522498907820017	0.38444735692442117	0.399825251201398	0.4036697247706423	0.40751419833988645	0.41135867190913067	0.4152031454783749	0.4190476190476191	0.4036697247706423	0.380602883355177	0.3575360419397118	0.33831367409349067	0.3037134119702927	0.27295762341633906	0.2575797291393622	0.24604630843162958	0.23451288772389692	0.21913499344692008	0.20375709916994322	0.1883792048929664	0.17684578418523375	0.16146788990825692	0.13840104849279164	0.126867627785059	0.126867627785059
681.9	0.10048055919615552	0.10851900393184796	0.12057667103538663	0.13665356050677152	0.1487112276103102	0.15674967234600262	0.16076889471384884	0.1688073394495413	0.18086500655307997	0.19694189602446482	0.20899956312800347	0.22105723023154214	0.23311489733508084	0.24919178680646573	0.26124945391000437	0.2652686762778506	0.27732634338138923	0.28134556574923547	0.28938401048492796	0.2974224552206204	0.30144167758846657	0.3054608999563128	0.309480122324159	0.31751856705985143	0.3215377894276977	0.3255570117955439	0.32957623416339016	0.3376146788990826	0.3416339012669288	0.3416339012669288	0.3416339012669288	0.3416339012669288	0.3416339012669288	0.3376146788990826	0.3376146788990826	0.3376146788990826	0.3376146788990826	0.3376146788990826	0.33359545653123635	0.33359545653123635	0.32957623416339016	0.32957623416339016	0.32957623416339016	0.33359545653123635	0.3376146788990826	0.3376146788990826	0.3416339012669288	0.345653123634775	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.35369156837046745	0.35369156837046745	0.35369156837046745	0.35369156837046745	0.35369156837046745	0.35369156837046745	0.35771079073831374	0.35771079073831374	0.35369156837046745	0.3496723460026212	0.345653123634775	0.3416339012669288	0.3416339012669288	0.3416339012669288	0.345653123634775	0.345653123634775	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.3496723460026212	0.35369156837046745	0.35771079073831374	0.3657492354740062	0.3737876802096986	0.381826124945391	0.4019222367846221	0.41799912625600694	0.42201834862385323	0.4260375709916994	0.43005679335954566	0.43407601572739185	0.4380952380952381	0.42201834862385323	0.3979030144167759	0.3737876802096986	0.35369156837046745	0.31751856705985143	0.28536478811708166	0.2692878986456968	0.2572302315421582	0.24517256443861948	0.2290956749672346	0.2130187854958497	0.19694189602446482	0.18488422892092615	0.1688073394495413	0.14469200524246398	0.1326343381389253	0.1326343381389253
